,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
1046,Lovely Majeed (Jalsat & Oud),19,6qc24YGk8OR6eJTmxLI0qV,Aejebak Fi Kel Shay Lute - Oud,spotify:track:6qc24YGk8OR6eJTmxLI0qV,0.823,0.522,0.399,1.62e-05,0.251,-6.873,0.0405,144.547,0.588,7
1047,Lovely Majeed (Jalsat & Oud),20,6zVBnqoy04cFtIgwwHIebI,Hazak Aowal Lute - Oud,spotify:track:6zVBnqoy04cFtIgwwHIebI,0.809,0.65,0.448,0,0.114,-6.427,0.0351,136.665,0.744,8
1048,Lovely Majeed (Jalsat & Oud),21,1VHCmPpAt2HCe3msQ6SXcH,Kef Asebak Lute - Oud,spotify:track:1VHCmPpAt2HCe3msQ6SXcH,0.815,0.614,0.528,0,0.148,-3.167,0.0369,149.641,0.574,9
1049,Lovely Majeed (Jalsat & Oud),22,7wyuz9H4MQuDvHIRzqoKBp,Ahebak Leh Lute - Oud,spotify:track:7wyuz9H4MQuDvHIRzqoKBp,0.74,0.65,0.674,0,0.101,-5.629,0.0998,133.512,0.772,18
1050,Esmaany 2015,1,58zpMLYfrsHe0ztE2ZSncV,Hams,spotify:track:58zpMLYfrsHe0ztE2ZSncV,0.187,0.58,0.846,0,0.0859,-4.697,0.1,150.013,0.778,6
1051,Esmaany 2015,2,4Gui98E39h7701EDyrrgci,Kel Ma Tegfiy,spotify:track:4Gui98E39h7701EDyrrgci,0.552,0.621,0.612,0,0.119,-7.147,0.0802,139.99,0.531,10
1052,Esmaany 2015,3,4XootmOdWQw6Az8YvzUuo9,Fezi Lah Ya Arth,spotify:track:4XootmOdWQw6Az8YvzUuo9,0.0635,0.606,0.814,0,0.224,-5.099,0.228,134.09,0.672,9
1053,Esmaany 2015,4,0bwpSVA9BOxifdkqQiqtUL,Wedaeek Mor,spotify:track:0bwpSVA9BOxifdkqQiqtUL,0.321,0.361,0.7,0,0.1,-5.829,0.171,74.898,0.686,10
1054,Esmaany 2015,5,1gipc2IguON4wzDe0goIg1,Anani,spotify:track:1gipc2IguON4wzDe0goIg1,0.278,0.414,0.719,0,0.181,-5.632,0.0865,78.983,0.636,6
1055,Esmaany 2015,6,3rCqC9LCkqN5rveAHXBWyC,Esmaany,spotify:track:3rCqC9LCkqN5rveAHXBWyC,0.439,0.391,0.725,0,0.198,-5.248,0.0756,107.978,0.595,16
1056,Esmaany 2015,7,42KqA34XKzXeYaiKCCiUhV,Ya Ghayba,spotify:track:42KqA34XKzXeYaiKCCiUhV,0.431,0.579,0.681,0,0.116,-6.697,0.0851,75.995,0.577,14
1057,Esmaany 2015,8,6Ny8MGkbeiGGvBGxgYOSXC,Gabl Aaarfak,spotify:track:6Ny8MGkbeiGGvBGxgYOSXC,0.282,0.408,0.777,0,0.222,-5.696,0.1,79.18,0.561,17
1058,Esmaany 2015,9,3NJUmotrMCgBnwPfTq4ho1,Hala Hala,spotify:track:3NJUmotrMCgBnwPfTq4ho1,0.278,0.347,0.764,0,0.405,-6.102,0.242,83.14,0.754,8
1059,Esmaany 2015,10,0ldrCfFwerQWtIbOvGp4rx,Shof Wsalna Lwen,spotify:track:0ldrCfFwerQWtIbOvGp4rx,0.153,0.652,0.727,1.52e-06,0.441,-6.062,0.0764,137.941,0.518,4
1060,Esmaany 2015,11,4LS4Q1TF51vRAp0GcJftUE,Yabn El Halal,spotify:track:4LS4Q1TF51vRAp0GcJftUE,0.144,0.646,0.705,0,0.314,-6.263,0.193,76.071,0.692,6
1061,Esmaany 2015,12,2ugNiCdM9pV6TTpbX2tqrK,Ghaltah,spotify:track:2ugNiCdM9pV6TTpbX2tqrK,0.148,0.542,0.704,0,0.324,-6.583,0.132,79.93,0.832,13
1062,Esmaany 2015,13,1o9AYPbCbkgceO84QRj9sX,Men Yegoal,spotify:track:1o9AYPbCbkgceO84QRj9sX,0.224,0.616,0.825,0,0.132,-5.47,0.166,156.044,0.761,8
1063,Esmaany 2015,14,23Ky1YWTqgBDBrEsTnXwTT,Eioni Teshoof,spotify:track:23Ky1YWTqgBDBrEsTnXwTT,0.198,0.554,0.677,0,0.0871,-6.476,0.0911,78.067,0.794,3
1064,Esmaany 2015,15,3Wo7ENzl26FditGU1Ms3GZ,Kella Menak,spotify:track:3Wo7ENzl26FditGU1Ms3GZ,0.0426,0.699,0.911,0,0.1,-5.548,0.188,152.034,0.658,4
1065,Esmaany 2015,16,1ZjuECXZLEr9Jt5RM6OnCe,Ahmedak Ya Rab,spotify:track:1ZjuECXZLEr9Jt5RM6OnCe,0.183,0.581,0.697,0,0.109,-7.934,0.0519,72.936,0.72,4
1066,Esmaany 2015,17,2xqWw66aiB2LwlnKnKsw9p,Eide Meladek,spotify:track:2xqWw66aiB2LwlnKnKsw9p,0.361,0.646,0.608,0,0.125,-6.333,0.089,138.035,0.275,3
1067,Esmaany 2015,18,3XJU7Cbt0R1JchGS9tYCmP,Makhabart Ansan,spotify:track:3XJU7Cbt0R1JchGS9tYCmP,0.324,0.614,0.642,0,0.105,-7.026,0.0626,136.99,0.413,4
1068,Esmaany 2015,19,5TjX0y5urYRMc8Pya9PPDb,Mani Gadek Ana,spotify:track:5TjX0y5urYRMc8Pya9PPDb,0.271,0.602,0.689,0,0.119,-5.559,0.209,83.746,0.901,4
1069,Esmaany 2015,20,6ZRhyoAnTQ5RbG3LrMd0hx,Ghasheny,spotify:track:6ZRhyoAnTQ5RbG3LrMd0hx,0.33,0.505,0.592,0,0.0708,-8.641,0.233,79.455,0.588,5
1070,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",1,3i9AYsxd4zFkgFpxOWfIyl,Yehlamoon (Live),spotify:track:3i9AYsxd4zFkgFpxOWfIyl,0.709,0.4,0.698,0,0.947,-6.004,0.298,142.271,0.732,2
1071,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",2,2uJRyVWwb2Wqu2zH0qlObe,Ya Eyonah (Live),spotify:track:2uJRyVWwb2Wqu2zH0qlObe,0.698,0.342,0.733,0,0.69,-6.048,0.143,83.089,0.524,0
1072,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",3,3XbnjVsluI8JsUkHiEcia8,Ahbes El Aabraat (Live),spotify:track:3XbnjVsluI8JsUkHiEcia8,0.675,0.441,0.718,0,0.216,-5.879,0.0857,143.15,0.595,4
1073,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",4,3xgkgTTKvkqhoCYfW4FTo7,Ashyaa Teswaa (Live),spotify:track:3xgkgTTKvkqhoCYfW4FTo7,0.606,0.441,0.804,0,0.683,-4.916,0.285,125.1,0.838,3
1074,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",5,43qxSW2WCF6V3sn5fQfU0d,Yama Hawelt (Live),spotify:track:43qxSW2WCF6V3sn5fQfU0d,0.673,0.436,0.742,0,0.889,-5.646,0.141,79.637,0.642,12
1075,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",6,3a7yde0wFluFZ0yFJpkiID,Rouhi Tihabak (Live),spotify:track:3a7yde0wFluFZ0yFJpkiID,0.636,0.379,0.725,0,0.816,-4.847,0.0902,147.48,0.702,2
1076,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",7,6DoXlpnSP3c1KytEOgFgNC,Leh Tetlob (Live),spotify:track:6DoXlpnSP3c1KytEOgFgNC,0.599,0.313,0.792,0,0.623,-4.119,0.18,78.16,0.762,4
1077,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",8,3mkeoyRAIvoFWYOfhqjwYL,Elhaz Gabak (Live),spotify:track:3mkeoyRAIvoFWYOfhqjwYL,0.716,0.434,0.623,0,0.771,-5.991,0.101,145.461,0.62,0
1078,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",9,1Jeba04iwUHlj1UmnfTgYC,Qanooa (Live),spotify:track:1Jeba04iwUHlj1UmnfTgYC,0.664,0.442,0.857,0,0.752,-4.85,0.194,140.077,0.656,5
1079,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",10,4W2A7wabUv2Jl2f9ediIWD,La Mayekfene (Live),spotify:track:4W2A7wabUv2Jl2f9ediIWD,0.588,0.51,0.767,0,0.36,-5.746,0.134,78.555,0.757,0
1080,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",11,4EPexMfDjmpKV0SxNzCbsM,Magnon Sahe (Live),spotify:track:4EPexMfDjmpKV0SxNzCbsM,0.459,0.399,0.707,0,0.144,-7.36,0.159,145.632,0.69,0
1081,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",12,2E78Rl0yxXtYHdAbVkHAhZ,Law Yom Ahad (Live),spotify:track:2E78Rl0yxXtYHdAbVkHAhZ,0.839,0.468,0.29,0,0.904,-11.815,0.0903,99.942,0.494,6
1082,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",13,3SGiSeTYmdzNFQB0yvGx8h,Ehke Behamsak (Live),spotify:track:3SGiSeTYmdzNFQB0yvGx8h,0.691,0.473,0.841,0,0.11,-4.681,0.199,137.819,0.602,11
1083,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",1,4xGM4IqcM2FF6G5iqIUyuA,El Khataya Aashar (Live),spotify:track:4xGM4IqcM2FF6G5iqIUyuA,0.717,0.363,0.663,0,0.82,-6.844,0.0737,138.005,0.583,3
1084,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",2,6n6triw6FXwlZ5EaJ7tZVl,Al Moot Al Ahmar (Live),spotify:track:6n6triw6FXwlZ5EaJ7tZVl,0.446,0.48,0.817,0,0.962,-5.643,0.169,142.259,0.819,0
1085,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",3,6MA9Ht09shQTQBZombs2r0,Ma Bain Biyeenak (Live),spotify:track:6MA9Ht09shQTQBZombs2r0,0.596,0.502,0.77,1.36e-06,0.591,-7.358,0.135,144.764,0.564,4
1086,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",4,4TjI8712XFuCBWBZEWqSnC,Ya Qalb Beshwesh (Live),spotify:track:4TjI8712XFuCBWBZEWqSnC,0.511,0.439,0.785,0,0.363,-4.742,0.211,83.065,0.743,2
1087,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",5,5F62TAjbTiBRY6W8537PTJ,Qamat Elsaah (Live),spotify:track:5F62TAjbTiBRY6W8537PTJ,0.638,0.401,0.702,0,0.385,-5.305,0.0717,83.025,0.547,0
1088,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",6,0oNYu5UJwOnmSYKiaI14BA,Estaqsarak (Live),spotify:track:0oNYu5UJwOnmSYKiaI14BA,0.492,0.523,0.544,3.47e-06,0.835,-11.372,0.0753,140.896,0.81,3
1089,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",7,6xtb5LylXwNFk2wZn9Avlz,Asabaak (Live),spotify:track:6xtb5LylXwNFk2wZn9Avlz,0.712,0.413,0.751,0,0.0557,-5.706,0.196,151.662,0.769,0
1090,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",8,0BFfU4II4n8XxSFabWYkf8,Ajazbak Elhawa (Live),spotify:track:0BFfU4II4n8XxSFabWYkf8,0.487,0.491,0.657,0,0.238,-7.116,0.0724,142.29,0.664,0
1091,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",9,4Ehim1Zg9qazorguK4eBQr,Ya Tayab Elqalb (Live),spotify:track:4Ehim1Zg9qazorguK4eBQr,0.7,0.378,0.575,0,0.125,-10.645,0.131,137.123,0.585,20
1092,"Haflet Dubai 2014, Vol. 1 & 2 (Live)",10,3x5AVglfOAKuu1cwiO3KUF,Kheles Hananak (Live),spotify:track:3x5AVglfOAKuu1cwiO3KUF,0.565,0.383,0.821,0,0.601,-5.695,0.353,147.449,0.758,0
1093,El Khataya Aashar,1,3GdClPMkZJ0L4Lcw6WEl8m,Qanooa,spotify:track:3GdClPMkZJ0L4Lcw6WEl8m,0.578,0.642,0.79,0,0.0474,-5.213,0.143,139.93,0.767,15
1094,El Khataya Aashar,2,36BWs4vzPwqArT8FQj0m95,Feek Beqaa,spotify:track:36BWs4vzPwqArT8FQj0m95,0.295,0.605,0.784,0,0.107,-5.44,0.0578,139.982,0.704,2
1095,El Khataya Aashar,3,5SdenBIBO8sJWH5RzkhhGs,Ashyaa Teswaa,spotify:track:5SdenBIBO8sJWH5RzkhhGs,0.464,0.569,0.864,0,0.123,-5.448,0.0963,79.838,0.824,4
1096,El Khataya Aashar,4,6GGTBj5ZFgaPrWu9yRj7sg,El Khataya Aashar,spotify:track:6GGTBj5ZFgaPrWu9yRj7sg,0.423,0.567,0.738,0,0.298,-6.676,0.0742,142.985,0.531,2
1097,El Khataya Aashar,5,6jQ1ZLx0zqeZIW9CalOLWu,Qamaraah,spotify:track:6jQ1ZLx0zqeZIW9CalOLWu,0.0598,0.578,0.812,0,0.328,-6.606,0.171,80.015,0.733,3
1098,El Khataya Aashar,6,02gtLduu70mMMcDE3rps1T,Taheyati,spotify:track:02gtLduu70mMMcDE3rps1T,0.441,0.575,0.681,0,0.122,-7.2,0.194,141.969,0.289,4
1099,El Khataya Aashar,7,2jyo5fuaPrCUAg1Q3Qea49,Leh Tetlob,spotify:track:2jyo5fuaPrCUAg1Q3Qea49,0.299,0.515,0.79,0,0.135,-6.71,0.206,112.485,0.766,5
1100,El Khataya Aashar,8,6TkyO8Ope40DV2O5Cl4KGq,Ghayarooh,spotify:track:6TkyO8Ope40DV2O5Cl4KGq,0.222,0.611,0.813,0,0.339,-6.565,0.0488,145.954,0.69,1
1101,El Khataya Aashar,9,1MhufMrlwwY58pDQuSeh9c,Wahid,spotify:track:1MhufMrlwwY58pDQuSeh9c,0.424,0.513,0.719,0,0.1,-6.928,0.0573,83.755,0.814,3
1102,El Khataya Aashar,10,0yFAwwhcCgnull8nV2e7JU,Lekel Nehayah Bedayah,spotify:track:0yFAwwhcCgnull8nV2e7JU,0.0986,0.625,0.846,0,0.23,-4.881,0.195,139.724,0.895,2
1103,El Khataya Aashar,11,6UucbZAPsKtgPOPHO8UHtv,Ya Qalb Beshwesh,spotify:track:6UucbZAPsKtgPOPHO8UHtv,0.187,0.523,0.832,0,0.0328,-5.95,0.0935,81.534,0.865,2
1104,El Khataya Aashar,12,7L4c7r4hyBLVcLcoifyGGk,Kele Assaf,spotify:track:7L4c7r4hyBLVcLcoifyGGk,0.632,0.592,0.714,0,0.0773,-6.645,0.203,79.895,0.647,2
1105,El Khataya Aashar,13,2CI0vJOS0EOmcwzsSFMZ7U,Fazat El Ashwaq,spotify:track:2CI0vJOS0EOmcwzsSFMZ7U,0.563,0.562,0.745,0,0.0407,-5.275,0.0715,136.045,0.618,3
1106,El Khataya Aashar,14,5Kk1jVUed2numz6xJYRM8X,Asaab Talab,spotify:track:5Kk1jVUed2numz6xJYRM8X,0.632,0.618,0.684,0,0.0701,-8.066,0.0963,142.078,0.631,5
1107,El Khataya Aashar,15,1DOD2kjIMSDUAt5X28ZVdS,Ahbes El Aabraat,spotify:track:1DOD2kjIMSDUAt5X28ZVdS,0.309,0.622,0.799,0,0.132,-6.017,0.0847,138.0,0.713,3
1108,El Khataya Aashar,16,1AiKJnPdEMdChNoUfZg78b,Asaabak Tefreq,spotify:track:1AiKJnPdEMdChNoUfZg78b,0.373,0.463,0.68,0,0.0871,-5.764,0.233,101.453,0.822,2
1109,Layali Febrayer 2009,15,70IuIK9s2exl5lUsvNpknn,Ya Taer El Ashghan,spotify:track:70IuIK9s2exl5lUsvNpknn,0.0555,0.382,0.6,0,0.335,-11.478,0.138,152.699,0.442,0
1110,Layali Febrayer 2009,2,53iWdJHjNTw6YahP6YcyuM,Ehtam Fini,spotify:track:53iWdJHjNTw6YahP6YcyuM,0.159,0.449,0.649,0,0.687,-12.03,0.0754,149.613,0.595,2
1111,Layali Febrayer 2009,4,1caYDQUQvasbgYfGSJDM84,El Khayen El Kaddab,spotify:track:1caYDQUQvasbgYfGSJDM84,0.0858,0.456,0.59,0,0.303,-11.705,0.0959,80.777,0.715,1
1112,Layali Febrayer 2009,5,3Ouk1qUjyMnWrtBI4Q6fWI,Tali Taqdirak,spotify:track:3Ouk1qUjyMnWrtBI4Q6fWI,0.307,0.424,0.551,0,0.156,-11.265,0.0747,139.1,0.397,0
1113,Layali Febrayer 2009,7,1PNo9QI6YBx7bfMRKGPTfE,Shakhs Tani,spotify:track:1PNo9QI6YBx7bfMRKGPTfE,0.0596,0.458,0.709,2.49e-06,0.488,-10.744,0.0836,178.557,0.655,1
1114,Layali Febrayer 2009,8,5sVW1PZFgRAAn782RXNky7,Yihlamoon,spotify:track:5sVW1PZFgRAAn782RXNky7,0.199,0.427,0.566,0,0.378,-11.174,0.197,149.46,0.603,1
1115,Layali Febrayer 2009,9,2DqpWmHzMGltCycrPqoUtg,El Hob El Jdid,spotify:track:2DqpWmHzMGltCycrPqoUtg,0.154,0.469,0.63,0,0.176,-11.68,0.112,148.719,0.544,1
1116,Layali Febrayer 2009,10,2MO9olQK0WyjqnWdghe6it,Yama Hawalet,spotify:track:2MO9olQK0WyjqnWdghe6it,0.304,0.451,0.663,0,0.585,-10.065,0.153,85.68,0.685,2
1117,Layali Febrayer 2009,13,3F3dFYtBCzfvApOfNlD4Ry,Rouhi Tihabak,spotify:track:3F3dFYtBCzfvApOfNlD4Ry,0.0198,0.342,0.509,0,0.336,-11.256,0.0728,149.734,0.299,2
1118,Layali Febrayer 2009,16,6Sm4UU06qPbsn7X2sc7gdB,Ya Moonyeti,spotify:track:6Sm4UU06qPbsn7X2sc7gdB,0.0358,0.516,0.564,0,0.0968,-12.213,0.0658,148.188,0.742,2
1119,Melyon Khater,1,3xJcEdpl9GH2qYEY8fljCF,Weddi Akoon Shaks Tani,spotify:track:3xJcEdpl9GH2qYEY8fljCF,0.248,0.624,0.906,0,0.0637,-6.654,0.14,163.704,0.846,8
1120,Melyon Khater,2,55826jN2Uu60CHoaefWZ39,Melyon Khater,spotify:track:55826jN2Uu60CHoaefWZ39,0.132,0.651,0.816,0,0.273,-5.01,0.147,140.764,0.479,9
1121,Melyon Khater,3,1rUCv0gQtyIAKjPhK4g7EI,Mertah,spotify:track:1rUCv0gQtyIAKjPhK4g7EI,0.383,0.574,0.795,0,0.228,-5.793,0.145,89.478,0.657,3
1122,Melyon Khater,4,4XagLPj6Ip1io9AkMTJz3Q,Yama Hawelt,spotify:track:4XagLPj6Ip1io9AkMTJz3Q,0.123,0.599,0.926,0,0.28,-3.469,0.361,81.567,0.472,9
1123,Melyon Khater,5,1Yf7nWtw3S7OvOE0PzV99G,Tali Taqdirek,spotify:track:1Yf7nWtw3S7OvOE0PzV99G,0.49,0.597,0.724,0,0.333,-3.765,0.0736,140.432,0.567,3
1124,Melyon Khater,6,0jtgBYdhS9uilOnkSAZZF4,Yehlamoon,spotify:track:0jtgBYdhS9uilOnkSAZZF4,0.396,0.675,0.782,0,0.0895,-4.352,0.101,142.068,0.717,5
1125,Melyon Khater,7,2azDfS0KbTeAaGz3x1ei5L,Salamtk,spotify:track:2azDfS0KbTeAaGz3x1ei5L,0.0885,0.629,0.79,0,0.0969,-5.58,0.107,101.504,0.62,5
1126,Melyon Khater,8,3ZyxG1PFioxFOL09Yym4jI,Maakoula,spotify:track:3ZyxG1PFioxFOL09Yym4jI,0.21,0.637,0.811,0,0.251,-4.445,0.0475,145.546,0.598,2
1127,Melyon Khater,9,31mDlo6J5Re1yzxL8J8o3z,Amoot Bhobek,spotify:track:31mDlo6J5Re1yzxL8J8o3z,0.28,0.598,0.714,0,0.364,-6.947,0.227,146.505,0.761,4
1128,Melyon Khater,10,1UAo90z9huvt4vwDiPOm7p,Jit,spotify:track:1UAo90z9huvt4vwDiPOm7p,0.386,0.613,0.783,0,0.0432,-4.813,0.244,148.071,0.692,2
1129,Melyon Khater,11,6A5nmPfkQljMgN0LQUVjoz,La Zad,spotify:track:6A5nmPfkQljMgN0LQUVjoz,0.0702,0.507,0.508,0,0.215,-7.363,0.0304,91.561,0.465,7
1130,Melyon Khater,12,1lbMr9hIsbVe6Zz2ZnWDFL,Alf Marra,spotify:track:1lbMr9hIsbVe6Zz2ZnWDFL,0.196,0.603,0.731,0,0.12,-5.898,0.217,148.432,0.626,5
1131,Melyon Khater,13,3ofRrL24SGS0fO40j5zyiP,Hadek,spotify:track:3ofRrL24SGS0fO40j5zyiP,0.332,0.557,0.766,0,0.203,-4.419,0.141,143.206,0.557,2
1132,Melyon Khater,14,0OZyfxt8n8NRbyIhTdwF6N,El Khayen El Kazzab,spotify:track:0OZyfxt8n8NRbyIhTdwF6N,0.0316,0.653,0.704,0,0.0286,-4.223,0.203,158.551,0.914,3
1133,Melyon Khater,15,4dznJTCBT91RlM1GspSx6v,Ma Zaneti,spotify:track:4dznJTCBT91RlM1GspSx6v,0.211,0.648,0.705,0,0.127,-5.447,0.0759,143.023,0.603,2
1134,Melyon Khater,16,2U7YuqnKeoZqEyyc8zLpGa,Haz Einak,spotify:track:2U7YuqnKeoZqEyyc8zLpGa,0.188,0.639,0.76,0,0.0365,-5.775,0.216,141.616,0.896,1
1135,Al Hob Al Jadid,1,2zPlOKxShWMSHOjtavEyXB,Ehtam Fene,spotify:track:2zPlOKxShWMSHOjtavEyXB,0.165,0.406,0.798,0,0.226,-8.972,0.297,143.876,0.389,1
1136,Al Hob Al Jadid,2,1kSjtcR3t5mt2wFP988XoA,Alhob Aljadied,spotify:track:1kSjtcR3t5mt2wFP988XoA,0.192,0.437,0.73,0,0.335,-8.092,0.2,141.938,0.347,3
1137,Al Hob Al Jadid,3,6OAlgQAnKBEarTuxw7RFar,Temaniat,spotify:track:6OAlgQAnKBEarTuxw7RFar,0.209,0.467,0.766,0,0.824,-8.612,0.172,82.14,0.474,1
1138,Al Hob Al Jadid,4,7cAaLMxkW4sIAaLx4OrQrW,Qoul Ameen,spotify:track:7cAaLMxkW4sIAaLx4OrQrW,0.286,0.393,0.774,0,0.906,-8.642,0.102,77.486,0.531,0
1139,Al Hob Al Jadid,5,3T8R8EVjGOaxcOuuKhRprF,Ya Àdeem Alshouq,spotify:track:3T8R8EVjGOaxcOuuKhRprF,0.111,0.496,0.74,1.71e-06,0.425,-9.161,0.0776,144.042,0.691,0
1140,Al Hob Al Jadid,6,0CxhwpMfYdbVW3mEEZHwtE,Habeb Alrouh,spotify:track:0CxhwpMfYdbVW3mEEZHwtE,0.573,0.386,0.686,0,0.888,-8.678,0.197,84.922,0.454,1
1141,Al Hob Al Jadid,7,4ividsgGbLJSGaZ5gUFYWM,Ma Azkor Mata,spotify:track:4ividsgGbLJSGaZ5gUFYWM,0.27,0.455,0.701,0,0.467,-7.933,0.159,84.191,0.353,0
1142,Al Hob Al Jadid,8,1b3V3PeCBpdKhnlppnqikV,Sammàne Gheneya,spotify:track:1b3V3PeCBpdKhnlppnqikV,0.478,0.383,0.772,0,0.351,-7.38,0.232,91.08,0.715,0
1143,Al Hob Al Jadid,9,7M9ljJ59lPIYYfhmWokpIp,Thalath Ayam,spotify:track:7M9ljJ59lPIYYfhmWokpIp,0.25,0.451,0.792,0,0.845,-8.325,0.289,106.553,0.453,0
1144,Al Hob Al Jadid,10,3Gcar4aNUTMK0wc8kNH2pW,Lain Shafoune,spotify:track:3Gcar4aNUTMK0wc8kNH2pW,0.135,0.541,0.733,0,0.469,-8.662,0.0789,153.923,0.765,0
1145,Al Hob Al Jadid,11,055fqilz4H1zQZNUf8NXI2,Yànni Tahsebeen,spotify:track:055fqilz4H1zQZNUf8NXI2,0.562,0.42,0.812,3.3e-06,0.375,-8.105,0.134,87.597,0.554,2
1146,Al Hob Al Jadid,12,6CL5Dl5PdRLjC6v0jxIRbD,Ma Kan ElForaq,spotify:track:6CL5Dl5PdRLjC6v0jxIRbD,0.417,0.444,0.748,6.52e-05,0.753,-8.233,0.057,131.48,0.788,2
1147,Al Hob Al Jadid,13,1JsmaobRX2B0QyYOBNAiNV,Ya Akhal Alain,spotify:track:1JsmaobRX2B0QyYOBNAiNV,0.599,0.24,0.745,0,0.385,-9.982,0.414,187.363,0.0802,0
1148,Al Hob Al Jadid,14,2GDnPXXTHVG0oYBckasOAt,Hodoua`,spotify:track:2GDnPXXTHVG0oYBckasOAt,0.421,0.622,0.685,0,0.369,-7.944,0.0543,136.011,0.604,0
1149,Al Hob Al Jadid,15,2GbVUZGAUXZ0AqE29Nfaa8,Ghano Lehabebe,spotify:track:2GbVUZGAUXZ0AqE29Nfaa8,0.118,0.609,0.893,0,0.126,-7.344,0.0783,137.98,0.27,1
1150,A'azz El Naz,1,66siA89olBVqFhP49hTkQ6,Amar,spotify:track:66siA89olBVqFhP49hTkQ6,0.0714,0.709,0.536,1.04e-05,0.0685,-18.377,0.0587,91.903,0.78,1
1151,A'azz El Naz,2,6TRrYIKljzDJtZydLEpKIB,Mattar Saif,spotify:track:6TRrYIKljzDJtZydLEpKIB,0.306,0.64,0.494,1.24e-06,0.0901,-15.234,0.0719,176.596,0.963,1
1152,A'azz El Naz,3,2wsYHHEqZJ3LjbyHBTF2s5,A'azz El Naz,spotify:track:2wsYHHEqZJ3LjbyHBTF2s5,0.491,0.534,0.294,0,0.128,-18.779,0.0365,76.133,0.466,2
1153,A'azz El Naz,4,3Diffo7R2YzCXeMLRcvMOm,Hakem Al Oshaq,spotify:track:3Diffo7R2YzCXeMLRcvMOm,0.268,0.58,0.368,0,0.0872,-18.188,0.0517,152.183,0.867,0
1154,A'azz El Naz,5,3WjL6oPC5VyC6k10mGCLID,Al Zaid,spotify:track:3WjL6oPC5VyC6k10mGCLID,0.103,0.561,0.47,0,0.0693,-15.951,0.0628,168.431,0.861,0
1155,A'azz El Naz,6,4D0if2R53ppEXfQFIUP5tS,Khalas El'ed,spotify:track:4D0if2R53ppEXfQFIUP5tS,0.0606,0.506,0.559,0,0.137,-16.708,0.0588,78.945,0.737,1
1156,A'azz El Naz,7,5vawpSO2XGFHFpA6ku6cpK,Asbab Hobi,spotify:track:5vawpSO2XGFHFpA6ku6cpK,0.335,0.573,0.459,0,0.387,-16.194,0.0408,151.566,0.73,1
1157,A'azz El Naz,8,2KNFSFRAJ22zm92h1NZqNR,Ghayeb Habibi,spotify:track:2KNFSFRAJ22zm92h1NZqNR,0.525,0.638,0.567,0,0.108,-16.742,0.0555,76.088,0.898,2
1158,A'azz El Naz,9,1q6unyEUCNXkbb1Dt1dqnZ,Esha Twz'al,spotify:track:1q6unyEUCNXkbb1Dt1dqnZ,0.785,0.703,0.15,0,0.202,-21.426,0.0404,110.039,0.655,1
1159,A'azz El Naz,10,3H55dQquZFPyGvyZpSH7AA,Tentezer,spotify:track:3H55dQquZFPyGvyZpSH7AA,0.655,0.649,0.397,0,0.0549,-17.668,0.0564,149.21,0.799,3
1160,Ensan Aktar,1,18iSRBd1hAUxFbGp3f4Oj0,Ensan Aktar,spotify:track:18iSRBd1hAUxFbGp3f4Oj0,0.359,0.632,0.709,0,0.0527,-6.97,0.0796,82.149,0.728,25
1161,Ensan Aktar,2,4AA8AcHzhy77KPclqOCBUG,Sheikh Abdullah,spotify:track:4AA8AcHzhy77KPclqOCBUG,0.0922,0.641,0.815,0,0.0423,-7.002,0.167,94.426,0.882,3
1162,Ensan Aktar,3,5zwg0zA7pTfBrqoy4OeEcW,Wallah Fadi,spotify:track:5zwg0zA7pTfBrqoy4OeEcW,0.4,0.781,0.808,0.000146,0.168,-5.503,0.0378,119.98,0.759,3
1163,Ensan Aktar,4,3UImCrmEv3K6es0XhvFtqp,Assal Douaen,spotify:track:3UImCrmEv3K6es0XhvFtqp,0.0885,0.612,0.85,0,0.322,-6.376,0.0979,148.063,0.75,1
